iter	Passed	Remaining
3220	149516	82579
3221	149558	82531
3222	149603	82483
3223	149657	82441
3224	149708	82397
3225	149757	82352
3226	149809	82309
3227	149867	82269
3228	149926	82229
3229	149983	82189
3230	150037	82147
3231	150090	82104
3232	150145	82062
3233	150199	82020
3234	150250	81975
3235	150303	81932
3236	150362	81893
3237	150420	81853
3238	150476	81811
3239	150528	81768
3240	150578	81724
3241	150638	81685
3242	150697	81645
3243	150749	81601
3244	150800	81557
3245	150851	81513
3246	150912	81475
3247	150968	81433
3248	151022	81391
3249	151071	81345
3250	151117	81299
3251	151166	81254
3252	151213	81207
3253	151257	81160
3254	151300	81111
3255	151342	81063
3256	151400	81022
3257	151455	80980
3258	151510	80939
3259	151561	80894
3260	151613	80850
3261	151668	80809
3262	151722	80766
3263	151777	80724
3264	151832	80683
3265	151892	80643
3266	151941	80598
3267	151985	80550
3268	152028	80502
3269	152083	80459
3270	152139	80418
3271	152192	80375
3272	152243	80331
3273	152294	80287
3274	152346	80243
3275	152399	80200
3276	152450	80156
3277	152496	80109
3278	152539	80061
3279	152581	80012
3280	152624	79963
3281	152668	79915
3282	152711	79867
3283	152754	79819
3284	152797	79770
3285	152839	79722
3286	152879	79672
3287	152922	79623
3288	152965	79575
3289	153006	79526
3290	153049	79477
3291	153091	79429
3292	153132	79379
3293	153174	79330
3294	153218	79283
3295	153268	79238
3296	153319	79194
3297	153371	79150
3298	153423	79107
3299	153475	79063
3300	153528	79019
3301	153579	78975
3302	153632	78932
3303	153681	78887
3304	153723	78838
3305	153765	78789
3306	153808	78741
3307	153853	78694
3308	153897	78646
3309	153940	78597
3310	153983	78549
3311	154026	78501
3312	154068	78452
3313	154110	78403
3314	154162	78359
3315	154214	78316
3316	154267	78272
3317	154316	78228
3318	154369	78184
3319	154420	78140
3320	154473	78097
3321	154524	78052
3322	154570	78006
3323	154614	77958
3324	154657	77910
3325	154698	77861
3326	154740	77812
3327	154782	77763
3328	154825	77714
3329	154864	77664
3330	154906	77616
3331	154948	77567
3332	154992	77519
3333	155034	77470
3334	155077	77422
3335	155119	77373
3336	155160	77324
3337	155204	77276
3338	155247	77228
3339	155291	77180
3340	155340	77135
3341	155390	77090
3342	155443	77047
3343	155493	77002
3344	155548	76960
3345	155600	76916
3346	155652	76873
3347	155708	76831
3348	155753	76784
3349	155795	76735
3350	155838	76686
3351	155881	76638
3352	155923	76590
3353	155967	76542
3354	156009	76493
3355	156052	76445
3356	156094	76396
3357	156137	76348
3358	156182	76300
3359	156236	76258
3360	156289	76214
3361	156339	76170
3362	156391	76126
3363	156442	76081
3364	156494	76038
3365	156546	75994
3366	156598	75950
3367	156642	75902
3368	156684	75854
3369	156724	75804
3370	156767	75756
3371	156810	75707
3372	156852	75659
3373	156896	75611
3374	156937	75562
3375	156979	75513
3376	157023	75466
3377	157066	75417
3378	157108	75369
3379	157158	75324
3380	157213	75282
3381	157264	75237
3382	157318	75194
3383	157370	75150
3384	157422	75106
3385	157473	75062
3386	157524	75018
3387	157571	74972
3388	157615	74924
3389	157657	74875
3390	157706	74830
3391	157753	74783
3392	157806	74740
3393	157858	74696
3394	157909	74652
3395	157963	74609
3396	158017	74566
3397	158070	74522
3398	158120	74478
3399	158172	74434
3400	158217	74386
3401	158259	74338
3402	158302	74289
3403	158343	74241
3404	158385	74192
3405	158425	74142
3406	158467	74094
3407	158510	74046
3408	158552	73997
3409	158593	73948
3410	158636	73900
3411	158687	73855
3412	158738	73811
3413	158790	73767
3414	158840	73722
3415	158891	73677
3416	158941	73633
3417	158996	73590
3418	159048	73546
3419	159093	73499
3420	159136	73451
3421	159180	73403
3422	159222	73355
3423	159265	73306
3424	159310	73259
3425	159352	73210
3426	159395	73163
3427	159439	73115
3428	159481	73066
3429	159523	73017
3430	159566	72970
3431	159609	72921
3432	159652	72873
3433	159696	72825
3434	159742	72779
3435	159797	72736
3436	159849	72692
3437	159900	72648
3438	159950	72603
3439	160001	72558
3440	160051	72513
3441	160107	72471
3442	160160	72428
3443	160203	72380
3444	160247	72332
3445	160289	72283
3446	160345	72241
3447	160396	72197
3448	160447	72152
3449	160497	72107
3450	160549	72063
3451	160603	72020
3452	160654	71975
3453	160704	71930
3454	160748	71883
3455	160790	71834
3456	160830	71785
3457	160873	71737
3458	160915	71688
3459	160955	71639
3460	161000	71591
3461	161043	71543
3462	161084	71495
3463	161127	71446
3464	161169	71398
3465	161211	71349
3466	161256	71302
3467	161299	71254
3468	161340	71205
3469	161384	71158
3470	161428	71110
3471	161470	71061
3472	161513	71013
3473	161565	70969
3474	161615	70924
3475	161669	70881
3476	161719	70836
3477	161774	70793
3478	161826	70749
3479	161878	70705
3480	161932	70662
3481	161980	70616
3482	162023	70568
3483	162066	70520
3484	162109	70472
3485	162154	70424
3486	162200	70378
3487	162251	70333
3488	162302	70289
3489	162351	70243
3490	162402	70199
3491	162454	70155
3492	162507	70111
3493	162559	70067
3494	162608	70021
3495	162656	69975
3496	162698	69927
3497	162739	69878
3498	162781	69830
3499	162821	69780
3500	162864	69732
3501	162919	69689
3502	162976	69647
3503	163035	69606
3504	163092	69564
3505	163147	69521
3506	163204	69479
3507	163260	69436
3508	163315	69394
3509	163369	69350
3510	163419	69305
3511	163460	69256
3512	163503	69208
3513	163545	69160
3514	163586	69111
3515	163627	69062
3516	163669	69013
3517	163711	68965
3518	163756	68918
3519	163801	68871
3520	163847	68824
3521	163899	68779
3522	163950	68735
3523	164013	68695
3524	164068	68652
3525	164118	68607
3526	164170	68563
3527	164221	68518
3528	164273	68474
3529	164325	68430
3530	164376	68385
3531	164421	68338
3532	164470	68292
3533	164521	68248
3534	164575	68204
3535	164626	68159
3536	164678	68115
3537	164730	68071
3538	164781	68026
3539	164832	67981
3540	164877	67934
3541	164930	67890
3542	164982	67846
3543	165032	67801
3544	165083	67756
3545	165134	67711
3546	165186	67667
3547	165239	67623
3548	165290	67578
3549	165337	67532
3550	165380	67484
3551	165423	67436
3552	165465	67387
3553	165508	67339
3554	165574	67301
3555	165626	67256
3556	165678	67212
3557	165730	67167
3558	165782	67123
3559	165835	67079
3560	165887	67035
3561	165936	66989
3562	165988	66945
3563	166041	66901
3564	166094	66857
3565	166148	66813
3566	166200	66769
3567	166251	66724
3568	166303	66679
3569	166356	66635
3570	166400	66588
3571	166450	66543
3572	166500	66497
3573	166554	66453
3574	166605	66409
3575	166656	66364
3576	166708	66320
3577	166760	66275
3578	166811	66230
3579	166857	66183
3580	166899	66135
3581	166943	66087
3582	166985	66039
3583	167028	65991
3584	167079	65946
3585	167130	65901
3586	167181	65856
3587	167234	65812
3588	167286	65768
3589	167336	65722
3590	167385	65677
3591	167436	65632
3592	167483	65585
3593	167526	65537
3594	167569	65489
3595	167610	65440
3596	167651	65392
3597	167704	65347
3598	167754	65302
3599	167817	65262
3600	167869	65218
3601	167921	65173
3602	167973	65128
3603	168025	65084
3604	168077	65039
3605	168123	64992
3606	168165	64944
3607	168207	64896
3608	168252	64848
3609	168294	64800
3610	168336	64752
3611	168377	64703
3612	168419	64654
3613	168461	64606
3614	168504	64558
3615	168555	64513
3616	168606	64468
3617	168657	64423
3618	168710	64379
3619	168762	64334
3620	168815	64290
3621	168864	64244
3622	168917	64200
3623	168963	64153
3624	169005	64105
3625	169055	64060
3626	169107	64015
3627	169158	63970
3628	169210	63926
3629	169262	63881
3630	169314	63836
3631	169367	63792
3632	169418	63747
3633	169462	63699
3634	169504	63651
3635	169547	63603
3636	169589	63555
3637	169630	63506
3638	169671	63457
3639	169715	63410
3640	169757	63361
3641	169798	63313
3642	169843	63266
3643	169887	63218
3644	169929	63169
3645	169972	63122
3646	170013	63073
3647	170065	63028
3648	170119	62984
3649	170169	62939
3650	170224	62895
3651	170275	62850
3652	170327	62806
3653	170380	62761
3654	170431	62717
3655	170478	62670
3656	170522	62622
3657	170564	62574
3658	170607	62526
3659	170656	62480
3660	170708	62435
3661	170759	62391
3662	170814	62347
3663	170866	62302
3664	170920	62258
3665	170973	62214
3666	171025	62169
3667	171069	62122
3668	171109	62073
3669	171150	62024
3670	171191	61976
3671	171234	61927
3672	171279	61880
3673	171321	61832
3674	171364	61784
3675	171406	61736
3676	171448	61688
3677	171490	61639
3678	171532	61591
3679	171585	61546
3680	171636	61501
3681	171690	61457
3682	171741	61412
3683	171791	61367
3684	171843	61322
3685	171898	61279
3686	171951	61234
3687	171995	61187
3688	172037	61138
3689	172081	61091
3690	172124	61043
3691	172164	60994
3692	172212	60948
3693	172253	60899
3694	172296	60851
3695	172337	60803
3696	172378	60754
3697	172419	60705
3698	172463	60658
3699	172509	60611
3700	172552	60563
3701	172593	60514
3702	172634	60466
3703	172676	60418
3704	172716	60369
3705	172760	60321
3706	172806	60274
3707	172860	60230
3708	172910	60185
3709	172962	60140
3710	173018	60097
3711	173070	60052
3712	173121	60007
3713	173172	59962
3714	173224	59917
3715	173269	59870
3716	173310	59821
3717	173354	59774
3718	173394	59725
3719	173436	59677
3720	173479	59629
3721	173520	59580
3722	173564	59533
3723	173606	59484
3724	173650	59437
3725	173692	59389
3726	173735	59341
3727	173776	59293
3728	173819	59245
3729	173860	59196
3730	173905	59149
3731	173956	59104
3732	174007	59059
3733	174061	59014
3734	174111	58969
3735	174162	58924
3736	174199	58874
3737	174252	58829
3738	174303	58784
3739	174351	58738
3740	174392	58690
3741	174435	58642
3742	174480	58595
3743	174532	58550
3744	174583	58505
3745	174634	58460
3746	174684	58414
3747	174735	58369
3748	174787	58324
3749	174840	58280
3750	174891	58235
3751	174938	58188
3752	174979	58140
3753	175020	58091
3754	175061	58043
3755	175104	57995
3756	175145	57946
3757	175186	57898
3758	175229	57850
3759	175270	57802
3760	175313	57754
3761	175371	57711
3762	175412	57662
3763	175454	57614
3764	175496	57566
3765	175537	57518
3766	175582	57470
3767	175624	57422
3768	175668	57375
3769	175711	57327
3770	175754	57279
3771	175796	57231
3772	175839	57184
3773	175880	57135
3774	175925	57088
3775	175977	57043
3776	176028	56998
3777	176079	56953
3778	176130	56907
3779	176182	56863
3780	176239	56819
3781	176290	56774
3782	176339	56728
3783	176386	56682
3784	176427	56634
3785	176470	56586
3786	176521	56540
3787	176571	56495
3788	176622	56450
3789	176671	56404
3790	176721	56358
3791	176770	56313
3792	176822	56267
3793	176873	56222
3794	176921	56176
3795	176962	56128
3796	177007	56081
3797	177059	56036
3798	177112	55991
3799	177162	55946
3800	177217	55901
3801	177270	55857
3802	177323	55812
3803	177377	55768
3804	177434	55725
3805	177486	55680
3806	177536	55634
3807	177585	55588
3808	177637	55543
3809	177685	55497
3810	177735	55451
3811	177808	55413
3812	177862	55369
3813	177910	55322
3814	177965	55278
3815	178017	55233
3816	178067	55188
3817	178117	55142
3818	178169	55097
3819	178223	55053
3820	178274	55008
3821	178317	54960
3822	178371	54915
3823	178421	54870
3824	178470	54824
3825	178522	54779
3826	178571	54733
3827	178620	54687
3828	178670	54641
3829	178719	54595
3830	178770	54550
3831	178821	54505
3832	178869	54458
3833	178921	54413
3834	178973	54368
3835	179021	54322
3836	179072	54276
3837	179123	54231
3838	179171	54185
3839	179225	54140
3840	179275	54095
3841	179324	54049
3842	179374	54003
3843	179418	53956
3844	179468	53910
3845	179517	53864
3846	179567	53818
3847	179617	53773
3848	179668	53727
3849	179719	53682
3850	179770	53637
3851	179815	53589
3852	179865	53544
3853	179917	53499
3854	179971	53454
3855	180024	53409
3856	180074	53363
3857	180125	53318
3858	180178	53273
3859	180223	53226
3860	180275	53181
3861	180329	53137
3862	180382	53092
3863	180432	53046
3864	180483	53000
3865	180537	52956
3866	180587	52910
3867	180632	52863
3868	180682	52817
3869	180733	52772
3870	180784	52726
3871	180835	52681
3872	180887	52636
3873	180938	52590
3874	180986	52544
3875	181034	52498
3876	181086	52453
3877	181135	52406
3878	181188	52362
3879	181240	52316
3880	181292	52271
3881	181342	52225
3882	181383	52177
3883	181427	52130
3884	181470	52082
3885	181512	52034
3886	181555	51986
3887	181598	51938
3888	181640	51890
3889	181684	51843
3890	181726	51795
3891	181767	51746
3892	181811	51699
3893	181856	51652
3894	181905	51606
3895	181959	51561
3896	182015	51517
3897	182066	51471
3898	182119	51427
3899	182171	51381
3900	182222	51336
3901	182267	51289
3902	182308	51240
3903	182352	51193
3904	182394	51145
3905	182455	51102
3906	182498	51054
3907	182543	51007
3908	182587	50960
3909	182629	50911
3910	182672	50864
3911	182722	50818
3912	182770	50772
3913	182818	50725
3914	182866	50679
3915	182913	50632
3916	182957	50585
3917	183002	50538
3918	183047	50490
3919	183094	50444
3920	183141	50397
3921	183189	50351
3922	183236	50304
3923	183283	50258
3924	183346	50215
3925	183398	50170
3926	183450	50125
3927	183502	50080
3928	183556	50035
3929	183607	49989
3930	183662	49945
3931	183715	49900
3932	183764	49854
3933	183818	49809
3934	183879	49766
3935	183940	49723
3936	183999	49680
3937	184052	49635
3938	184103	49589
3939	184154	49544
3940	184207	49499
3941	184271	49457
3942	184321	49411
3943	184366	49363
3944	184414	49317
3945	184467	49272
3946	184519	49227
3947	184570	49181
3948	184623	49136
3949	184690	49095
3950	184745	49050
3951	184799	49005
3952	184846	48958
3953	184893	48912
3954	184940	48865
3955	184986	48818
3956	185032	48771
3957	185077	48724
3958	185120	48676
3959	185164	48629
3960	185207	48581
3961	185250	48533
3962	185292	48485
3963	185332	48437
3964	185375	48389
3965	185420	48342
3966	185463	48294
3967	185509	48247
3968	185555	48200
3969	185601	48153
3970	185646	48106
3971	185693	48059
3972	185741	48013
3973	185789	47966
3974	185835	47919
3975	185880	47872
3976	185925	47825
3977	185968	47777
3978	186011	47730
3979	186057	47683
3980	186101	47635
3981	186182	47597
3982	186237	47552
3983	186301	47510
3984	186354	47465
3985	186408	47420
3986	186460	47375
3987	186512	47329
3988	186557	47282
3989	186599	47234
3990	186641	47186
3991	186689	47140
3992	186746	47095
3993	186809	47053
3994	186869	47009
3995	186921	46964
3996	186969	46917
3997	187017	46871
3998	187069	46825
3999	187122	46780
4000	187168	46733
4001	187227	46690
4002	187278	46644
4003	187335	46599
4004	187413	46560
4005	187485	46520
4006	187544	46476
4007	187606	46433
4008	187662	46388
4009	187719	46344
4010	187775	46300
4011	187831	46255
4012	187889	46211
4013	187944	46166
4014	188001	46122
4015	188059	46078
4016	188109	46032
4017	188163	45987
4018	188216	45941
4019	188273	45897
4020	188327	45852
4021	188379	45806
4022	188428	45760
4023	188483	45715
4024	188528	45668
4025	188578	45622
4026	188627	45575
4027	188680	45530
4028	188732	45485
4029	188784	45439
4030	188835	45393
4031	188884	45347
4032	188928	45299
4033	188979	45253
4034	189030	45207
4035	189083	45162
4036	189136	45117
4037	189187	45071
4038	189239	45025
4039	189289	44979
4040	189341	44934
4041	189391	44888
4042	189442	44842
4043	189496	44796
4044	189548	44751
4045	189599	44705
4046	189649	44659
4047	189691	44611
4048	189742	44565
4049	189793	44519
4050	189842	44473
4051	189895	44427
4052	189946	44381
4053	190001	44336
4054	190053	44291
4055	190101	44244
4056	190152	44198
4057	190203	44152
4058	190255	44106
4059	190305	44060
4060	190354	44014
4061	190405	43968
4062	190453	43921
4063	190518	43879
4064	190570	43833
4065	190621	43787
4066	190673	43741
4067	190724	43695
4068	190778	43650
4069	190825	43603
4070	190876	43557
4071	190926	43511
4072	190976	43465
4073	191029	43419
4074	191081	43374
4075	191131	43328
4076	191184	43282
4077	191236	43236
4078	191277	43188
4079	191327	43142
4080	191380	43096
4081	191431	43051
4082	191483	43005
4083	191533	42959
4084	191590	42914
4085	191642	42868
4086	191684	42820
4087	191735	42774
4088	191787	42728
4089	191840	42683
4090	191894	42638
4091	191947	42592
4092	192000	42546
4093	192051	42500
4094	192096	42453
4095	192147	42407
4096	192199	42361
4097	192251	42315
4098	192302	42269
4099	192354	42224
4100	192405	42178
4101	192455	42131
4102	192499	42084
4103	192552	42038
4104	192602	41992
4105	192655	41946
4106	192707	41901
4107	192759	41855
4108	192812	41809
4109	192862	41763
4110	192907	41716
4111	192957	41669
4112	193008	41623
4113	193059	41577
4114	193110	41531
4115	193163	41485
4116	193216	41440
4117	193268	41394
4118	193316	41347
4119	193364	41301
4120	193416	41255
4121	193465	41208
4122	193516	41162
4123	193569	41116
4124	193619	41070
4125	193668	41024
4126	193718	40977
4127	193768	40931
4128	193821	40886
4129	193879	40841
4130	193930	40795
4131	193979	40748
4132	194030	40702
4133	194078	40656
4134	194134	40611
4135	194184	40564
4136	194236	40518
4137	194287	40472
4138	194336	40426
4139	194385	40379
4140	194440	40334
4141	194491	40288
4142	194543	40242
4143	194595	40196
4144	194645	40150
4145	194695	40103
4146	194746	40057
4147	194795	40011
4148	194846	39964
4149	194896	39918
4150	194948	39872
4151	195001	39826
4152	195050	39780
4153	195100	39734
4154	195147	39686
4155	195196	39640
4156	195248	39594
4157	195300	39548
4158	195352	39502
4159	195404	39456
4160	195456	39410
4161	195499	39362
4162	195541	39314
4163	195583	39267
4164	195628	39219
4165	195680	39173
4166	195733	39127
4167	195785	39081
4168	195837	39035
4169	195893	38990
4170	195948	38945
4171	196004	38900
4172	196048	38852
4173	196091	38804
4174	196138	38757
4175	196193	38712
4176	196246	38666
4177	196299	38620
4178	196352	38575
4179	196407	38529
4180	196477	38487
4181	196532	38441
4182	196598	38398
4183	196651	38352
4184	196706	38307
4185	196758	38261
4186	196811	38215
4187	196866	38169
4188	196948	38129
4189	197010	38085
4190	197073	38041
4191	197127	37995
4192	197201	37954
4193	197253	37908
4194	197307	37862
4195	197374	37819
4196	197447	37777
4197	197502	37731
4198	197565	37687
4199	197618	37641
4200	197668	37595
4201	197720	37549
4202	197769	37502
4203	197837	37459
4204	197911	37417
4205	197967	37371
4206	198019	37325
4207	198072	37279
4208	198124	37233
4209	198177	37187
4210	198229	37141
4211	198279	37094
4212	198330	37048
4213	198380	37002
4214	198429	36955
4215	198478	36908
4216	198527	36861
4217	198579	36815
4218	198629	36769
4219	198693	36725
4220	198761	36682
4221	198818	36636
4222	198868	36590
4223	198919	36543
4224	198971	36497
4225	199024	36451
4226	199075	36405
4227	199128	36359
4228	199180	36313
4229	199225	36265
4230	199275	36219
4231	199333	36173
4232	199384	36127
4233	199432	36080
4234	199482	36034
4235	199535	35987
4236	199586	35941
4237	199639	35895
4238	199690	35849
4239	199741	35802
4240	199792	35756
4241	199844	35710
4242	199886	35662
4243	199936	35615
4244	199986	35568
4245	200037	35522
4246	200086	35475
4247	200137	35429
4248	200195	35384
4249	200242	35336
4250	200295	35290
4251	200369	35248
4252	200466	35210
4253	200542	35167
4254	200614	35125
4255	200685	35082
4256	200740	35036
4257	200807	34992
4258	200864	34947
4259	200917	34901
4260	200974	34855
4261	201028	34809
4262	201082	34763
4263	201135	34717
4264	201188	34671
4265	201243	34625
4266	201299	34579
4267	201358	34534
4268	201414	34489
4269	201469	34443
4270	201522	34397
4271	201577	34351
4272	201627	34304
4273	201680	34258
4274	201735	34212
4275	201790	34166
4276	201839	34119
4277	201891	34073
4278	201940	34026
4279	201989	33979
4280	202038	33932
4281	202086	33885
4282	202134	33838
4283	202184	33791
4284	202245	33746
4285	202301	33701
4286	202350	33654
4287	202401	33607
4288	202450	33560
4289	202498	33513
4290	202548	33467
4291	202599	33420
4292	202647	33373
4293	202697	33326
4294	202746	33279
4295	202798	33233
4296	202852	33187
4297	202901	33140
4298	202969	33096
4299	203021	33049
4300	203083	33005
4301	203141	32959
4302	203194	32913
4303	203248	32867
4304	203295	32820
4305	203346	32773
4306	203396	32726
4307	203444	32679
4308	203495	32632
4309	203544	32585
4310	203596	32539
4311	203647	32492
4312	203696	32446
4313	203747	32399
4314	203798	32352
4315	203850	32306
4316	203902	32259
4317	203952	32212
4318	204002	32166
4319	204045	32118
4320	204097	32071
4321	204152	32025
4322	204204	31979
4323	204257	31932
4324	204309	31886
4325	204361	31839
4326	204410	31792
4327	204460	31746
4328	204510	31699
4329	204566	31653
4330	204620	31607
4331	204673	31560
4332	204723	31514
4333	204779	31468
4334	204834	31422
4335	204890	31376
4336	204944	31329
4337	204995	31283
4338	205044	31236
4339	205100	31190
4340	205152	31143
4341	205203	31097
4342	205254	31050
4343	205305	31003
4344	205353	30956
4345	205403	30909
4346	205455	30863
4347	205507	30816
4348	205556	30769
4349	205605	30722
4350	205662	30676
4351	205714	30630
4352	205766	30583
4353	205815	30536
4354	205873	30491
4355	205924	30444
4356	205970	30396
4357	206023	30350
4358	206074	30303
4359	206126	30257
4360	206178	30210
4361	206229	30163
4362	206282	30117
4363	206331	30070
4364	206381	30023
4365	206430	29976
4366	206480	29929
4367	206532	29882
4368	206583	29836
4369	206634	29789
4370	206687	29742
4371	206739	29696
4372	206790	29649
4373	206842	29602
4374	206889	29555
4375	206941	29509
4376	206991	29462
4377	207046	29415
4378	207099	29369
4379	207150	29322
4380	207196	29275
4381	207245	29228
4382	207296	29181
4383	207348	29134
4384	207400	29088
4385	207450	29041
4386	207498	28994
4387	207547	28946
4388	207597	28899
4389	207649	28853
4390	207700	28806
4391	207752	28759
4392	207800	28712
4393	207852	28666
4394	207904	28619
4395	207955	28572
4396	208006	28525
4397	208058	28479
4398	208118	28433
4399	208172	28387
4400	208220	28339
4401	208271	28293
4402	208322	28246
4403	208373	28199
4404	208422	28152
4405	208469	28105
4406	208521	28058
4407	208574	28011
4408	208625	27965
4409	208678	27918
4410	208725	27871
4411	208787	27825
4412	208841	27779
4413	208895	27732
4414	208945	27685
4415	208997	27639
4416	209052	27592
4417	209104	27546
4418	209153	27499
4419	209203	27452
4420	209255	27405
4421	209308	27358
4422	209356	27311
4423	209409	27264
4424	209462	27218
4425	209512	27171
4426	209564	27124
4427	209615	27077
4428	209660	27030
4429	209703	26982
4430	209748	26934
4431	209791	26886
4432	209834	26838
4433	209875	26790
4434	209916	26742
4435	209957	26694
4436	209998	26646
4437	210041	26598
4438	210084	26550
4439	210126	26502
4440	210176	26455
4441	210227	26408
4442	210282	26362
4443	210336	26315
4444	210387	26268
4445	210435	26221
4446	210479	26173
4447	210520	26125
4448	210563	26077
4449	210604	26029
4450	210648	25981
4451	210690	25934
4452	210733	25886
4453	210775	25838
4454	210819	25790
4455	210862	25742
4456	210905	25694
4457	210952	25647
4458	210995	25599
4459	211043	25552
4460	211097	25505
4461	211148	25458
4462	211199	25412
4463	211251	25365
4464	211304	25318
4465	211350	25271
4466	211391	25223
4467	211435	25175
4468	211476	25127
4469	211518	25079
4470	211559	25031
4471	211601	24983
4472	211644	24935
4473	211688	24887
4474	211730	24839
4475	211771	24791
4476	211813	24743
4477	211853	24695
4478	211895	24647
4479	211937	24599
4480	211981	24552
4481	212023	24504
4482	212068	24456
4483	212111	24408
4484	212152	24360
4485	212195	24313
4486	212238	24265
4487	212280	24217
4488	212325	24169
4489	212370	24122
4490	212414	24074
4491	212458	24026
4492	212501	23979
4493	212544	23931
4494	212588	23883
4495	212639	23836
4496	212690	23789
4497	212742	23743
4498	212793	23696
4499	212847	23649
4500	212895	23602
4501	212946	23555
4502	212990	23507
4503	213034	23460
4504	213077	23412
4505	213121	23364
4506	213162	23316
4507	213204	23268
4508	213246	23221
4509	213291	23173
4510	213332	23125
4511	213376	23077
4512	213420	23030
4513	213461	22982
4514	213505	22934
4515	213548	22886
4516	213589	22839
4517	213634	22791
4518	213677	22743
4519	213719	22695
4520	213770	22649
4521	213825	22602
4522	213878	22555
4523	213932	22509
4524	213982	22462
4525	214030	22415
4526	214073	22367
4527	214115	22319
4528	214156	22271
4529	214200	22223
4530	214242	22176
4531	214283	22128
4532	214332	22081
4533	214378	22033
4534	214421	21985
4535	214464	21938
4536	214505	21890
4537	214549	21842
4538	214592	21794
4539	214636	21747
4540	214679	21699
4541	214722	21651
4542	214764	21604
4543	214806	21556
4544	214849	21508
4545	214891	21460
4546	214933	21413
4547	214976	21365
4548	215029	21318
4549	215080	21271
4550	215131	21224
4551	215181	21177
4552	215234	21131
4553	215281	21083
4554	215326	21036
4555	215369	20988
4556	215410	20940
4557	215453	20893
4558	215495	20845
4559	215538	20797
4560	215580	20749
4561	215624	20702
4562	215668	20654
4563	215710	20606
4564	215753	20559
4565	215794	20511
4566	215836	20463
4567	215878	20415
4568	215923	20368
4569	215965	20320
4570	216009	20273
4571	216053	20225
4572	216094	20177
4573	216136	20129
4574	216178	20082
4575	216220	20034
4576	216262	19986
4577	216304	19938
4578	216346	19891
4579	216393	19843
4580	216435	19796
4581	216477	19748
4582	216521	19700
4583	216564	19653
4584	216605	19605
4585	216651	19558
4586	216693	19510
4587	216744	19463
4588	216798	19416
4589	216850	19370
4590	216902	19323
4591	216955	19276
4592	217003	19229
4593	217047	19181
4594	217089	19134
4595	217130	19086
4596	217172	19038
4597	217215	18990
4598	217256	18943
4599	217298	18895
4600	217346	18848
4601	217388	18800
4602	217430	18753
4603	217472	18705
4604	217515	18657
4605	217555	18609
4606	217600	18562
4607	217642	18514
4608	217685	18467
4609	217728	18419
4610	217770	18371
4611	217821	18324
4612	217871	18277
4613	217922	18231
4614	217974	18184
4615	218027	18137
4616	218073	18090
4617	218115	18042
4618	218157	17994
4619	218199	17947
4620	218240	17899
4621	218282	17851
4622	218327	17804
4623	218371	17756
4624	218418	17709
4625	218460	17661
4626	218503	17614
4627	218545	17566
4628	218588	17519
4629	218630	17471
4630	218672	17423
4631	218715	17376
4632	218759	17328
4633	218800	17281
4634	218841	17233
4635	218882	17185
4636	218926	17138
4637	218970	17090
4638	219014	17043
4639	219056	16995
4640	219099	16948
4641	219141	16900
4642	219188	16853
4643	219237	16806
4644	219288	16759
4645	219340	16712
4646	219392	16665
4647	219445	16618
4648	219493	16571
4649	219535	16524
4650	219578	16476
4651	219620	16429
4652	219662	16381
4653	219705	16333
4654	219747	16286
4655	219790	16238
4656	219836	16191
4657	219877	16143
4658	219919	16096
4659	219962	16048
4660	220006	16001
4661	220047	15953
4662	220091	15906
4663	220132	15858
4664	220174	15811
4665	220215	15763
4666	220257	15715
4667	220300	15668
4668	220345	15621
4669	220390	15573
4670	220437	15526
4671	220479	15478
4672	220522	15431
4673	220567	15384
4674	220608	15336
4675	220651	15288
4676	220695	15241
4677	220738	15194
4678	220779	15146
4679	220821	15098
4680	220863	15051
4681	220906	15003
4682	220949	14956
4683	220992	14908
4684	221034	14861
4685	221077	14813
4686	221118	14766
4687	221161	14718
4688	221204	14671
4689	221254	14624
4690	221306	14577
4691	221357	14530
4692	221408	14483
4693	221461	14436
4694	221508	14389
4695	221551	14342
4696	221593	14294
4697	221634	14247
4698	221690	14200
4699	221732	14153
4700	221775	14105
4701	221817	14058
4702	221860	14010
4703	221902	13963
4704	221946	13915
4705	221988	13868
4706	222044	13821
4707	222086	13774
4708	222128	13726
4709	222170	13679
4710	222211	13631
4711	222255	13584
4712	222298	13536
4713	222342	13489
4714	222384	13442
4715	222427	13394
4716	222473	13347
4717	222516	13300
4718	222558	13252
4719	222602	13205
4720	222648	13157
4721	222691	13110
4722	222735	13063
4723	222776	13015
4724	222818	12968
4725	222863	12921
4726	222906	12873
4727	222948	12826
4728	222990	12778
4729	223030	12731
4730	223072	12683
4731	223115	12636
4732	223157	12588
4733	223200	12541
4734	223281	12496
4735	223334	12449
4736	223377	12402
4737	223423	12354
4738	223466	12307
4739	223521	12260
4740	223561	12213
4741	223604	12165
4742	223646	12118
4743	223704	12071
4744	223747	12024
4745	223796	11977
4746	223859	11931
4747	223914	11884
4748	223965	11837
4749	224017	11790
4750	224068	11743
4751	224115	11696
4752	224156	11648
4753	224198	11601
4754	224239	11553
4755	224280	11506
4756	224324	11459
4757	224366	11411
4758	224408	11364
4759	224451	11316
4760	224496	11269
4761	224538	11222
4762	224580	11174
4763	224622	11127
4764	224663	11079
4765	224709	11032
4766	224751	10985
4767	224793	10937
4768	224836	10890
4769	224877	10843
4770	224921	10795
4771	224963	10748
4772	225006	10701
4773	225048	10653
