iter	MAE
2948	0.2468180915
2949	0.2467797387
2950	0.2467561993
2951	0.2467382468
2952	0.2467013791
2953	0.2466479196
2954	0.2465708187
2955	0.2465272146
2956	0.2465147312
2957	0.2464941529
2958	0.2464795866
2959	0.2464258068
2960	0.2464169261
2961	0.2464014316
2962	0.2463797834
2963	0.2463719779
2964	0.2463487557
2965	0.246341757
2966	0.2463238922
2967	0.2463165737
2968	0.2463152282
2969	0.2463108911
2970	0.246297446
2971	0.2462772427
2972	0.2462629789
2973	0.2462592075
2974	0.2461809184
2975	0.24616642
2976	0.2461573909
2977	0.2461351888
2978	0.2460994702
2979	0.2460950908
2980	0.2460771555
2981	0.2460578794
2982	0.2460201174
2983	0.2459717167
2984	0.2459585238
2985	0.2459067511
2986	0.2458768063
2987	0.2458676156
2988	0.2458553842
2989	0.2458431521
2990	0.2458341814
2991	0.2458106089
2992	0.2457894762
2993	0.2457677503
2994	0.2457648756
2995	0.2456945955
2996	0.245683537
2997	0.2456826024
2998	0.2456680406
2999	0.2456572037
3000	0.2456344725
3001	0.2456111402
3002	0.2455925697
3003	0.2455792235
3004	0.245549333
3005	0.245536754
3006	0.2455297169
3007	0.2454994661
3008	0.2454873614
3009	0.2454866822
3010	0.2454032183
3011	0.2453975317
3012	0.2453421932
3013	0.2453286403
3014	0.2453092758
3015	0.2452599387
3016	0.2452591894
3017	0.2452466129
3018	0.2452433951
3019	0.2452041476
3020	0.2451654387
3021	0.2451649062
3022	0.2451614996
3023	0.2451610921
3024	0.2451511157
3025	0.2451435316
3026	0.2451360204
3027	0.245120289
3028	0.245081736
3029	0.2450395304
3030	0.2450123048
3031	0.2450013528
3032	0.24498145
3033	0.2449442202
3034	0.2449274577
3035	0.2449008388
3036	0.2448340099
3037	0.2448115392
3038	0.2447827496
3039	0.2447024189
3040	0.2446886961
3041	0.2446681007
3042	0.2446671074
3043	0.2446584832
3044	0.2446428334
3045	0.2446373754
3046	0.244613141
3047	0.2446117887
3048	0.2445537111
3049	0.2445471087
3050	0.2445268735
3051	0.2444699056
3052	0.2444334597
3053	0.2444271327
3054	0.2444111719
3055	0.2443229073
3056	0.2443209152
3057	0.244294419
3058	0.2442560063
3059	0.2442415411
3060	0.2442099372
3061	0.2442073004
3062	0.2441829657
3063	0.2441573657
3064	0.2441380241
3065	0.2441269331
3066	0.2441181698
3067	0.2440697269
3068	0.2440493485
3069	0.2440100607
3070	0.2440095317
3071	0.2439933225
3072	0.2439827132
3073	0.2439747433
3074	0.2439715999
3075	0.2439291516
3076	0.2439283564
3077	0.2439164798
3078	0.2438846856
3079	0.2438845375
3080	0.2438824639
3081	0.2438800041
3082	0.2438793367
3083	0.2438681073
3084	0.2438626195
3085	0.2438504684
3086	0.2438126034
3087	0.2438039615
3088	0.2437918265
3089	0.2437645925
3090	0.243724752
3091	0.2437165683
3092	0.2437127551
3093	0.2436545985
3094	0.243637632
3095	0.2436338249
3096	0.2436336855
3097	0.2436304023
3098	0.2436092934
3099	0.24360045
3100	0.2435781417
3101	0.2435759537
3102	0.2435741805
3103	0.2435120632
3104	0.2434767706
3105	0.2434578301
3106	0.2434262289
3107	0.2434250209
3108	0.2434051289
3109	0.2433762357
3110	0.2433655966
3111	0.2433184669
3112	0.2433170801
3113	0.243296242
3114	0.243285207
3115	0.243272147
3116	0.2432714362
3117	0.2432661726
3118	0.2432536521
3119	0.2432203039
3120	0.2432128645
3121	0.2432038969
3122	0.2432027753
3123	0.2431450593
3124	0.2431128316
3125	0.2431049056
3126	0.2430909466
3127	0.2430749725
3128	0.2430194643
3129	0.2430150083
3130	0.2430013174
3131	0.242993263
3132	0.2429850796
3133	0.2429788749
3134	0.2429769423
3135	0.2429756511
3136	0.2429749087
3137	0.2429466419
3138	0.2429252668
3139	0.2429111645
3140	0.2429020914
3141	0.2428870098
3142	0.242859024
3143	0.2428046809
3144	0.2427997913
3145	0.2427848684
3146	0.2427719717
3147	0.2427361132
3148	0.2427139853
3149	0.2427039775
3150	0.2427034967
3151	0.2426089377
3152	0.242608559
3153	0.2425966162
3154	0.2425713091
3155	0.2425530725
3156	0.24252466
3157	0.2424764401
3158	0.2424734127
3159	0.2424469292
3160	0.242381309
3161	0.2423772055
3162	0.2423664964
3163	0.2423617388
3164	0.2423282476
3165	0.242300605
3166	0.2422642317
3167	0.2422401033
3168	0.2422156016
3169	0.2422046813
3170	0.2421927158
3171	0.2421905616
3172	0.2421904311
3173	0.2421749782
3174	0.2421721323
3175	0.2421419509
3176	0.2421300972
3177	0.2421105182
3178	0.2420926257
3179	0.2420615078
3180	0.2420207405
3181	0.2419978265
3182	0.2419577003
3183	0.2419466612
3184	0.2419381676
3185	0.2419098884
3186	0.2419018347
3187	0.2418636157
3188	0.2417805624
3189	0.2417697759
3190	0.2417282988
3191	0.2417161765
3192	0.2417144209
3193	0.2416878633
3194	0.2416568132
3195	0.2416440821
3196	0.2416199422
3197	0.2416048594
3198	0.241603173
3199	0.2415912195
3200	0.2415909604
3201	0.2415706876
3202	0.2415659241
3203	0.2415263305
3204	0.2414941525
3205	0.2414910992
3206	0.241488967
3207	0.241482116
3208	0.2414538483
3209	0.2414485228
3210	0.2414211564
3211	0.2413939037
3212	0.2413817376
3213	0.2413731502
3214	0.24133866
3215	0.2413279947
3216	0.2413250256
3217	0.2413002187
3218	0.2412417169
3219	0.2412377443
3220	0.2412373914
3221	0.2412272266
3222	0.2411823663
3223	0.2411809773
3224	0.2411775418
3225	0.2411681856
3226	0.2411509
3227	0.241138751
3228	0.2411247874
3229	0.2411244605
3230	0.2410925356
3231	0.2410734142
3232	0.2410570495
3233	0.2410382222
3234	0.2410380936
3235	0.2410134373
3236	0.2410133509
3237	0.2410128657
3238	0.2409818883
3239	0.2409567131
3240	0.2409373
3241	0.2409267813
3242	0.2408715893
3243	0.2408645929
3244	0.2408637042
3245	0.24084028
3246	0.2408219399
3247	0.2408169119
3248	0.2407924939
3249	0.2407864152
3250	0.2407420658
3251	0.2407213987
3252	0.2407030192
3253	0.2406333
3254	0.2406162034
3255	0.240598474
3256	0.2405532836
3257	0.2405201905
3258	0.2404939454
3259	0.2404706618
3260	0.240404454
3261	0.2403890887
3262	0.2403718205
3263	0.2403708537
3264	0.2403620495
3265	0.2403551906
3266	0.2403099002
3267	0.2403066641
3268	0.2402963865
3269	0.2402962477
3270	0.2402335393
3271	0.2402302523
3272	0.2402086488
3273	0.2402081363
3274	0.2401887186
3275	0.2401870658
3276	0.240186852
3277	0.2401857501
3278	0.2401544938
3279	0.2401494755
3280	0.2401192419
3281	0.2401002973
3282	0.2400918123
3283	0.240083025
3284	0.240044933
3285	0.2400269275
3286	0.2400250701
3287	0.2400197956
3288	0.239997213
3289	0.2399653502
3290	0.239914684
3291	0.2398997392
3292	0.2398944788
3293	0.2398725702
3294	0.2398699317
3295	0.2398319344
3296	0.2398276388
3297	0.2398204
3298	0.239771866
3299	0.2397685807
3300	0.2397557487
3301	0.2397260102
3302	0.2397149235
3303	0.2396850826
3304	0.2396762192
3305	0.2396758326
3306	0.2396700263
3307	0.2396321548
3308	0.2396102122
3309	0.2395669519
3310	0.239566243
3311	0.239532414
3312	0.2394825126
3313	0.2394788061
3314	0.2394701926
3315	0.239459765
3316	0.239398661
3317	0.2393929642
3318	0.2393759595
3319	0.2393644962
3320	0.2393201758
3321	0.2393050331
3322	0.2392925073
3323	0.2392892532
3324	0.2392821423
3325	0.2392751522
3326	0.23927401
3327	0.239264877
3328	0.2392528778
3329	0.2392501778
3330	0.2392424226
3331	0.2392310385
3332	0.2392240081
3333	0.2392069517
3334	0.2391951405
3335	0.239191706
3336	0.2391889403
3337	0.2391648791
3338	0.2391503084
3339	0.2391329276
3340	0.2391209468
3341	0.2391113521
3342	0.2390932589
3343	0.2390798252
3344	0.2390486368
3345	0.2390306722
3346	0.2390227962
3347	0.2390115101
3348	0.2389961556
3349	0.2389742292
3350	0.2389580794
3351	0.2389430527
3352	0.2389425138
3353	0.238930128
3354	0.2389053704
3355	0.2388874284
3356	0.2388746233
3357	0.2388641122
3358	0.2388615162
3359	0.2388457214
3360	0.2388309
3361	0.2388194518
3362	0.2387988765
3363	0.2387788222
3364	0.2387610402
3365	0.2386936297
3366	0.238672315
3367	0.2386719187
3368	0.2386547394
3369	0.2386445028
3370	0.2386219179
3371	0.2386216195
3372	0.2386046216
3373	0.2385944444
3374	0.2385939462
3375	0.2385915193
3376	0.2385788864
3377	0.2385655101
3378	0.2385544824
3379	0.2385495246
3380	0.2384913562
3381	0.2384886249
3382	0.2384366252
3383	0.2384298617
3384	0.2384272397
3385	0.2384073721
3386	0.238406307
3387	0.2383807085
3388	0.2383778679
3389	0.2383594394
3390	0.2383521445
3391	0.2383125496
3392	0.2382946959
3393	0.2382758904
3394	0.2382286566
3395	0.238192008
3396	0.238187821
3397	0.2381377711
3398	0.2381165112
3399	0.2380954832
3400	0.2380946184
3401	0.238060011
3402	0.2380533322
3403	0.2380446686
3404	0.2380292911
3405	0.2380286747
3406	0.2380213652
3407	0.2380042149
3408	0.2379820024
3409	0.2379332526
3410	0.2379329773
3411	0.2379124744
3412	0.2378703559
3413	0.2378702394
3414	0.2378597719
3415	0.2378532785
3416	0.237852203
3417	0.2378468242
3418	0.2378054246
3419	0.2377939572
3420	0.2377888025
3421	0.2377758542
3422	0.2377528553
3423	0.2377330226
3424	0.2377158673
3425	0.2376895722
3426	0.2376829752
3427	0.2376743897
3428	0.2376704429
3429	0.2376601189
3430	0.2376388218
3431	0.2376213865
3432	0.2375940759
3433	0.2375905033
3434	0.2375713377
3435	0.2375666376
3436	0.2375379997
3437	0.2375186397
3438	0.2375123985
3439	0.2374988646
3440	0.2374959071
3441	0.2374635638
3442	0.2374426836
3443	0.2374339123
3444	0.2374077203
3445	0.2373820378
3446	0.2373609004
3447	0.2373293804
3448	0.2373267328
3449	0.2373265648
3450	0.2373009459
3451	0.2372604801
3452	0.2372486541
3453	0.2372466258
3454	0.2372375252
3455	0.237235036
3456	0.2372228281
3457	0.2371593147
3458	0.2371387821
3459	0.2371378152
3460	0.2371194984
3461	0.2371158116
3462	0.2371138512
3463	0.237050851
3464	0.2370373276
3465	0.2370337073
3466	0.2370105985
3467	0.2369651145
3468	0.236959294
3469	0.2369086947
3470	0.2368919278
3471	0.2368715721
3472	0.2368603759
3473	0.2368312818
3474	0.2367762857
3475	0.2367653544
3476	0.2367580549
3477	0.2367549273
3478	0.2367387286
3479	0.2367026511
3480	0.2366780757
3481	0.2366378412
3482	0.2366293246
3483	0.2366224222
3484	0.2366178854
3485	0.2366153029
3486	0.2365701699
3487	0.2365588857
3488	0.2365508442
3489	0.2365493085
3490	0.2365414222
3491	0.236512495
3492	0.2365088016
3493	0.236507593
3494	0.2365071237
3495	0.2364945583
3496	0.2364921931
3497	0.2364918982
3498	0.2364532396
3499	0.2364529161
3500	0.2364498488
3501	0.2364473075
3502	0.236443162
3503	0.2364396951
3504	0.2364347721
3505	0.2364341987
3506	0.2364217281
3507	0.2364112164
3508	0.2364034427
3509	0.2363913421
3510	0.2363181032
3511	0.2363087395
3512	0.2362999233
3513	0.2362931283
3514	0.2362904287
3515	0.2362814842
3516	0.2362677325
3517	0.2362648152
3518	0.236250811
3519	0.2362461034
3520	0.2362256203
3521	0.2362063688
3522	0.2361848767
3523	0.2361686545
3524	0.2361533862
3525	0.2361421535
3526	0.2361121323
3527	0.2361118208
3528	0.2361069644
3529	0.236101929
3530	0.2360820142
3531	0.2360548594
3532	0.2360411667
3533	0.2360301202
3534	0.2360209079
3535	0.2360128385
3536	0.2360037459
3537	0.2359992243
3538	0.2359987147
3539	0.2359781467
3540	0.2359231882
3541	0.235912545
3542	0.2359046537
3543	0.2358994693
3544	0.2358981507
3545	0.2358968979
3546	0.2358658638
3547	0.2358457281
3548	0.2358446397
3549	0.2358159835
3550	0.235790517
3551	0.2357853909
3552	0.2357466831
3553	0.2357261774
3554	0.2357076506
3555	0.2357062911
3556	0.2356889506
3557	0.2356833547
3558	0.2356762136
3559	0.2356569207
3560	0.2356448577
3561	0.235630428
3562	0.2355818002
3563	0.2355500393
3564	0.2354639273
3565	0.2354405811
3566	0.2354126981
3567	0.2354068059
3568	0.2353891259
3569	0.235352941
3570	0.2353486981
3571	0.2353424104
3572	0.2353344011
3573	0.2353284128
3574	0.2353132282
3575	0.2353124456
3576	0.2353037417
3577	0.2352898805
3578	0.2352420892
3579	0.2352377766
3580	0.2352196623
3581	0.2352090926
3582	0.2351999855
3583	0.2351651139
3584	0.2351278174
3585	0.2351254201
3586	0.2351126445
3587	0.2351107825
3588	0.235102301
3589	0.2351019241
3590	0.2350950003
3591	0.2350539746
3592	0.2350450964
3593	0.2350315255
3594	0.2349982111
3595	0.234975786
3596	0.234938398
3597	0.2349334682
3598	0.2349294068
3599	0.2349154908
3600	0.234888809
3601	0.2348596818
3602	0.2348322952
3603	0.2348259774
3604	0.2347868436
3605	0.2347789354
3606	0.234777811
3607	0.2347729859
3608	0.2347179081
3609	0.2347051858
3610	0.2346621837
3611	0.234660331
3612	0.2346525715
3613	0.2346493354
3614	0.2346423804
3615	0.2346412326
3616	0.2346243257
3617	0.234615386
3618	0.2346021985
3619	0.2345971173
3620	0.2345701307
3621	0.2345687225
3622	0.2345602776
3623	0.234557286
3624	0.234553637
3625	0.23455026
3626	0.23453636
3627	0.2345317896
3628	0.2345268651
3629	0.2345136741
3630	0.2345095087
3631	0.234489942
3632	0.2344771776
3633	0.2344044563
3634	0.2343988779
3635	0.2343843137
3636	0.2343544226
3637	0.2343420806
3638	0.2343217271
3639	0.2342846532
3640	0.2342657298
3641	0.2342569584
3642	0.234249715
3643	0.2342437139
3644	0.2342366438
3645	0.2341632469
3646	0.2341619017
3647	0.2341242359
3648	0.2340945318
3649	0.2340760272
3650	0.2340531416
3651	0.2340328445
3652	0.2340322394
3653	0.2339581355
3654	0.2339317376
3655	0.2338873583
3656	0.2338741506
3657	0.2338650714
3658	0.2338188958
3659	0.2338052621
3660	0.2337900099
3661	0.2337688826
3662	0.2337398537
3663	0.2337309709
3664	0.2336633014
3665	0.2336173684
3666	0.2336117143
3667	0.2335883295
3668	0.2335852417
3669	0.2335645319
3670	0.2335619554
3671	0.2334953276
3672	0.2334707124
3673	0.2334627587
3674	0.233435949
3675	0.2334311835
3676	0.2334246061
3677	0.2334199298
3678	0.2333840117
3679	0.2333744071
3680	0.233342887
3681	0.2333235438
3682	0.2332397781
3683	0.2332058891
3684	0.233183679
3685	0.2331700402
3686	0.2331505146
3687	0.2331469615
3688	0.2331407342
3689	0.2331145248
3690	0.2330603981
3691	0.2330388129
3692	0.2330372222
3693	0.233016133
3694	0.233004891
3695	0.2329128319
3696	0.2329097887
3697	0.2329078483
3698	0.232889056
3699	0.2328804597
3700	0.2328263801
3701	0.2328211896
3702	0.2328027014
3703	0.2327900711
3704	0.2327883886
3705	0.2327612131
3706	0.2327505964
3707	0.2327273712
3708	0.232718623
3709	0.2327157546
3710	0.2327110408
3711	0.232694747
3712	0.2326681091
3713	0.2326659929
3714	0.2326624868
3715	0.2326580154
3716	0.232651894
3717	0.2326362133
3718	0.2326360713
3719	0.2326334386
3720	0.2326312572
3721	0.2326191172
3722	0.2325885118
3723	0.2325871823
3724	0.2325860401
3725	0.232509756
3726	0.2324740016
3727	0.2324669496
3728	0.2324388347
3729	0.2324181456
3730	0.2324101467
3731	0.2323425143
3732	0.2323088369
3733	0.2322550636
3734	0.232249854
3735	0.2322227614
3736	0.2322227126
3737	0.2322122339
3738	0.2321964805
3739	0.2321783008
3740	0.2321704718
3741	0.2321687383
3742	0.2321664646
3743	0.2321617746
3744	0.2321554396
3745	0.2321550283
3746	0.2321527891
3747	0.2321477685
3748	0.2321245232
3749	0.2320808753
3750	0.2320460195
3751	0.232039701
3752	0.2320276427
3753	0.2320266707
3754	0.2320020313
3755	0.2319931359
3756	0.2319786576
3757	0.2319738708
3758	0.2319700021
3759	0.2319556789
3760	0.2319092889
3761	0.2318438768
3762	0.2318372875
3763	0.2318163664
3764	0.2317998204
3765	0.2317987506
3766	0.2317651506
3767	0.231752566
3768	0.2317475446
3769	0.2317427285
3770	0.2317332884
3771	0.2317128724
3772	0.2317061947
3773	0.2316888796
3774	0.2316883653
3775	0.2316682802
3776	0.2316580357
3777	0.2316571619
3778	0.2316468098
3779	0.2316330706
3780	0.2316024656
3781	0.2315792407
3782	0.2315786131
3783	0.2315657957
3784	0.2315646998
3785	0.2315461892
3786	0.2315272755
3787	0.2315126478
3788	0.2314845136
3789	0.2314822957
3790	0.2314810152
3791	0.2314782025
3792	0.2314723053
3793	0.2314650101
3794	0.2314516803
3795	0.2314467655
3796	0.2314415021
3797	0.2314388921
3798	0.2314331912
3799	0.2314286901
3800	0.2314193019
3801	0.2314157047
3802	0.2314149933
3803	0.2313984399
3804	0.2313846493
3805	0.2313690362
3806	0.2313628845
3807	0.2313234903
3808	0.231242973
3809	0.2312418234
3810	0.2312188289
3811	0.2311980183
3812	0.2311954928
3813	0.2311933785
3814	0.2311367525
3815	0.2311354313
3816	0.2311190856
3817	0.2311148067
3818	0.2310860525
3819	0.2310770372
3820	0.2309983968
3821	0.2309867163
3822	0.2309732957
3823	0.2309595808
3824	0.2309582637
3825	0.2309427925
3826	0.2308959181
3827	0.2308922472
3828	0.2308774874
3829	0.2308707934
3830	0.2308629538
3831	0.230848706
3832	0.2308305647
3833	0.2307992666
3834	0.2307928934
3835	0.2307868542
3836	0.2307434123
3837	0.2307250233
3838	0.2307167495
3839	0.2307123741
3840	0.2306798623
3841	0.2306780129
3842	0.2306743876
3843	0.2306718189
3844	0.2306614574
3845	0.2306252577
3846	0.2306222461
3847	0.2306213107
3848	0.2306139163
3849	0.2305986453
3850	0.2305979234
3851	0.2305802265
3852	0.2305673885
3853	0.2305613007
3854	0.2305148765
3855	0.2305016857
3856	0.2304761161
3857	0.2304332711
3858	0.2303792859
3859	0.2303499482
3860	0.2303468847
3861	0.2303179176
3862	0.230302462
3863	0.2302927638
3864	0.2302783055
3865	0.2302676422
3866	0.2302556705
3867	0.2302492581
3868	0.2302281007
3869	0.230219086
3870	0.2302122046
3871	0.2301853454
3872	0.2301493825
3873	0.2301468835
3874	0.2301446098
3875	0.2301422708
3876	0.2301407304
3877	0.2301382358
3878	0.2301178042
3879	0.2300940459
3880	0.2300907675
3881	0.2300833772
3882	0.2300832922
3883	0.2300704715
3884	0.2299982423
3885	0.2299908575
3886	0.2299833974
3887	0.2299145065
3888	0.2299048167
3889	0.2298003684
3890	0.2297619294
3891	0.2297595074
3892	0.2297338234
3893	0.2297105307
3894	0.2297019388
3895	0.2296939923
3896	0.2296774925
3897	0.2296602721
3898	0.2296597453
3899	0.2296266172
3900	0.2296104223
3901	0.2296075684
3902	0.2296002955
3903	0.2295544705
3904	0.2295417862
3905	0.2295116777
3906	0.2295076522
3907	0.2294912181
3908	0.2294852821
3909	0.229484495
3910	0.2294672793
3911	0.2294592754
3912	0.2294420102
3913	0.2294300517
3914	0.2294148852
3915	0.229406879
3916	0.2294052281
3917	0.2293888019
3918	0.2293272377
3919	0.2293191411
3920	0.229318994
3921	0.2293168944
3922	0.2293165173
3923	0.2293092854
3924	0.2293068008
3925	0.2292905905
3926	0.22927529
3927	0.2292751807
3928	0.2292601875
3929	0.2292433692
3930	0.2292359554
3931	0.2292253135
3932	0.2291937047
3933	0.2291910535
3934	0.2291548285
3935	0.2291212838
3936	0.2290985642
3937	0.2290854741
3938	0.229077353
3939	0.229059898
3940	0.2290375388
3941	0.2290340317
3942	0.2289824403
3943	0.2289627718
3944	0.2289468466
3945	0.2288977095
3946	0.2288875474
3947	0.2288644853
3948	0.22883842
3949	0.2288293776
3950	0.2288278724
3951	0.2288158448
3952	0.2288115464
3953	0.2288040841
3954	0.228800852
3955	0.2287912036
3956	0.2287743471
3957	0.2287636455
3958	0.2287563417
3959	0.2286837858
3960	0.2286740544
3961	0.2286678474
3962	0.2286674401
3963	0.2286594898
3964	0.2286515242
3965	0.228648123
3966	0.2286197008
3967	0.2285836089
3968	0.2285799285
3969	0.2285777081
3970	0.2285717793
3971	0.2285584007
3972	0.2285566173
3973	0.2285375357
3974	0.228531835
3975	0.2285220632
3976	0.2284874714
3977	0.2284795324
3978	0.2284648793
3979	0.2284641362
3980	0.2284628973
3981	0.228462864
3982	0.2284305228
3983	0.2284237488
3984	0.2284090571
3985	0.2284004539
3986	0.2283854435
3987	0.2283805469
3988	0.2283201301
3989	0.2283183708
3990	0.2283170647
3991	0.2282879108
3992	0.2282827145
3993	0.2282369311
3994	0.2282302242
3995	0.2282277181
3996	0.2282232089
3997	0.2282231598
3998	0.2282157492
3999	0.2282117094
4000	0.2282116015
4001	0.2282113691
4002	0.2282109197
4003	0.2281941123
4004	0.2281832405
4005	0.2281551905
4006	0.2281466782
4007	0.2281434529
4008	0.2281402042
4009	0.2281398315
4010	0.2281330915
4011	0.2281228194
4012	0.2281092134
4013	0.2280831744
4014	0.2280722058
4015	0.2280713235
4016	0.2280704363
4017	0.228022677
4018	0.2280083559
4019	0.2280029084
4020	0.2279931076
4021	0.2279900314
4022	0.2279842294
4023	0.2279697067
4024	0.2279370767
4025	0.2279028259
4026	0.2279011037
4027	0.2278729762
4028	0.2278155797
4029	0.2277998546
4030	0.2277996479
4031	0.227799404
4032	0.2277857957
4033	0.2277269609
4034	0.2276749628
4035	0.2276723399
4036	0.2276611672
4037	0.227651806
4038	0.2276459996
4039	0.2276342869
4040	0.2275895928
4041	0.2275766798
4042	0.2275739561
4043	0.2275653871
4044	0.227564129
4045	0.2275592518
4046	0.2275571788
4047	0.2275560937
4048	0.2275419512
4049	0.2275200298
4050	0.2275177812
4051	0.2275169417
4052	0.2274983168
4053	0.2274907303
4054	0.2274585415
4055	0.2274543609
4056	0.227440849
4057	0.2274358512
4058	0.2274334098
4059	0.2274001938
4060	0.2273981125
4061	0.2273878261
4062	0.2273825674
4063	0.2273723445
4064	0.2273646455
4065	0.2273395129
4066	0.2273389731
4067	0.2273289149
4068	0.2273151393
4069	0.227282543
4070	0.2272821212
4071	0.2272704678
4072	0.2272599789
4073	0.2272459593
4074	0.2272351802
4075	0.227234145
4076	0.2272017253
4077	0.2271947401
4078	0.2271565512
4079	0.2271398126
4080	0.2271310673
4081	0.2271291973
4082	0.2271248805
4083	0.2271222264
4084	0.2270766773
4085	0.2270700439
4086	0.2270642992
4087	0.2270563648
4088	0.2270193926
4089	0.2269717144
4090	0.2269695642
4091	0.2269693576
4092	0.2269678737
4093	0.226948086
4094	0.2269435291
4095	0.2269249501
4096	0.2269091425
4097	0.2268869274
4098	0.2268663256
4099	0.2268525172
4100	0.2268447822
4101	0.2268234348
4102	0.2268232185
4103	0.2267866057
4104	0.2267813419
4105	0.2267746002
4106	0.2267672309
4107	0.2267509193
4108	0.2267191399
4109	0.2267127984
4110	0.2267097488
4111	0.2267047863
4112	0.226685305
4113	0.2266766397
4114	0.2266702484
4115	0.2266690216
4116	0.2266439288
4117	0.2265729594
4118	0.2265161814
4119	0.2265119256
4120	0.2265012439
4121	0.2264735038
4122	0.2264143051
4123	0.226398993
4124	0.2263838222
4125	0.2263784858
4126	0.2263656838
4127	0.2263613906
4128	0.2263285912
4129	0.2262995734
4130	0.2262898225
4131	0.2262710514
4132	0.2262585056
4133	0.2262506678
4134	0.2262479478
4135	0.2262415627
4136	0.2262110736
4137	0.2261964278
4138	0.2261907598
4139	0.2261877983
4140	0.2261573526
4141	0.2261342254
4142	0.2261246115
4143	0.2261149342
4144	0.2261076868
4145	0.226064746
4146	0.2260434714
4147	0.2260295653
4148	0.2260135879
4149	0.2260100914
4150	0.226002321
4151	0.2259813914
4152	0.2259564023
4153	0.2259557774
4154	0.2259400341
4155	0.2259384066
4156	0.225930592
4157	0.2259185748
4158	0.2258953796
4159	0.2258819715
4160	0.2258650305
4161	0.2258649448
4162	0.2258636655
4163	0.2258435715
4164	0.225841899
4165	0.2258340467
4166	0.2258236659
4167	0.2258235272
4168	0.2258164477
4169	0.2257951549
4170	0.2257882907
4171	0.2257585808
4172	0.225748616
4173	0.2257424314
4174	0.2257301703
4175	0.2257115465
4176	0.2257068881
4177	0.2256943949
4178	0.225687756
4179	0.225675778
4180	0.2256718478
4181	0.2256667721
4182	0.2256641953
4183	0.2256528461
4184	0.2256377603
4185	0.2256360784
4186	0.2255610561
4187	0.2255565736
4188	0.2255303239
4189	0.2255299471
4190	0.2254420226
4191	0.2254268191
4192	0.225374822
4193	0.225374591
4194	0.2253451273
4195	0.2253278041
4196	0.2253184979
4197	0.2253072862
4198	0.2253016076
4199	0.225288644
4200	0.2252812633
4201	0.2252737893
4202	0.225261321
4203	0.2252212386
4204	0.2251967081
4205	0.2251960317
4206	0.2251729563
4207	0.225160818
4208	0.225156429
4209	0.2251388787
4210	0.2251384117
4211	0.2251208241
4212	0.225118407
4213	0.2250973253
4214	0.2250933007
4215	0.2250691254
4216	0.2250636313
4217	0.2250588901
4218	0.2250366776
4219	0.2250346156
4220	0.2250078353
4221	0.2249926783
4222	0.2249786138
4223	0.2249643874
4224	0.224949775
4225	0.2249442386
4226	0.2249357056
4227	0.2249278436
4228	0.2249216507
4229	0.2249122824
4230	0.2248918312
4231	0.2248798049
4232	0.22486659
4233	0.2248603571
4234	0.2248370613
4235	0.2248324341
4236	0.2248183451
4237	0.2247725961
4238	0.2247479539
4239	0.2247338704
4240	0.2247251891
4241	0.2247138377
4242	0.2246898354
4243	0.2246846421
4244	0.224658873
4245	0.2246566418
4246	0.2246430066
4247	0.2246398543
4248	0.2246115244
4249	0.2246051979
4250	0.2245972178
4251	0.2245847373
4252	0.2245557168
4253	0.2245450508
4254	0.2245421129
4255	0.2245367874
4256	0.2245279732
4257	0.2245155463
4258	0.2245025512
4259	0.2245018538
4260	0.2244864337
4261	0.2244711363
4262	0.2244694298
4263	0.2244483265
4264	0.2244296372
4265	0.224429431
4266	0.2244249373
4267	0.2244166841
4268	0.2244129537
4269	0.2244124863
4270	0.2244100867
4271	0.2243980261
4272	0.224388708
4273	0.2243278515
4274	0.2242841733
4275	0.2242557373
4276	0.2242017824
4277	0.2242009753
4278	0.2241922486
4279	0.2241768041
4280	0.2241684917
4281	0.2241674763
4282	0.2241590475
4283	0.2241521868
4284	0.2241384882
4285	0.2241330158
4286	0.2241256976
4287	0.2241027361
4288	0.2240946964
4289	0.2240937048
4290	0.2240904496
4291	0.2240768152
4292	0.2240673767
4293	0.2240607399
4294	0.2240554241
4295	0.2240425182
4296	0.2240354311
4297	0.2240351113
4298	0.2240348382
4299	0.2240334725
4300	0.224022648
4301	0.2240120203
4302	0.224011363
4303	0.2240056085
4304	0.2240052425
4305	0.2239945982
4306	0.2239930026
4307	0.2239841563
4308	0.2239709425
4309	0.2239573224
4310	0.2239407977
4311	0.2239363601
4312	0.2239299493
4313	0.2238849846
4314	0.2238750387
4315	0.2238617883
4316	0.2238397206
4317	0.2238366526
4318	0.2238065935
4319	0.2237934498
4320	0.2237864995
4321	0.2237775871
4322	0.2237709378
4323	0.2237194696
4324	0.2237120516
4325	0.223707411
4326	0.2237044073
4327	0.2237032173
4328	0.2236917968
4329	0.2236386106
4330	0.2236202971
4331	0.2236143889
4332	0.2235974497
4333	0.2235817908
4334	0.2235735229
4335	0.2235681773
4336	0.2235641189
4337	0.2235564558
4338	0.2234539516
4339	0.2234087541
4340	0.2233621118
4341	0.2233588863
4342	0.2233573905
4343	0.2233551823
4344	0.2233221202
4345	0.2233021721
4346	0.2232873669
4347	0.2232787554
4348	0.223269143
4349	0.2232682152
4350	0.22326565
4351	0.2232634041
4352	0.2232608609
4353	0.2232514064
4354	0.2232373577
4355	0.2232253121
4356	0.2232239929
4357	0.2232154221
4358	0.2232011836
4359	0.2231991701
4360	0.2231941031
